datetime,hour,day,month,weekday,aqi_us,aqi_cn,main_pollutant,temp,humidity,pressure,wind_speed,wind_direction,openweather_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,computed_aqi,main_pollutant_calc,pm2_5_nowcast,pm10_nowcast,aqi_change_rate,computed_aqi_t+24,computed_aqi_t+48,computed_aqi_t+72
2025-07-15 13:17:00,13,15,7,1,66,24,p2,29,77,998,6.28,239,4,77.72,0.01,0.07,42.57,0.41,23.23,105.35,0,79,PM10,24.388704091272675,111.11259281412481,2.95,82,80,70
2025-07-15 14:17:00,14,15,7,1,66,25,p2,28,78,999,6.14,242,4,76.73,0.0,0.09,42.36,0.43,23.15,105.42,0,78,PM10,24.037929070995393,109.49862641653071,-0.012658227848101222,81,78,69
2025-07-15 16:17:00,16,15,7,1,64,23,p2,28,79,1000,7.09,241,4,76.89,0.0,0.09,43.13,0.45,23.34,106.05,0,78,PM10,23.874308576075144,108.68394195207705,0.0,80,77,69
2025-07-15 17:17:00,17,15,7,1,75,31,p2,28,78,1001,6.75,246,4,77.95,0.0,0.09,43.81,0.45,23.72,107.12,0,77,PM10,23.842985332527338,108.36347737072717,-0.012820512820512775,80,76,68
2025-07-15 18:17:00,18,15,7,1,75,32,p2,28,79,1001,6.67,247,4,78.89,0.0,0.09,44.1,0.46,24.3,108.86,0,77,PM10,23.925559853675093,108.45419226436158,0.0,80,75,68
2025-07-15 19:17:00,19,15,7,1,74,31,p2,28,79,1001,6.19,250,4,79.22,0.0,0.09,43.92,0.47,24.97,110.81,0,78,PM10,24.09693554723996,108.8457044236334,0.01298701298701288,80,74,68
2025-07-15 20:17:00,20,15,7,1,65,24,p2,28,79,1001,5.63,251,4,79.27,0.0,0.09,43.65,0.47,25.81,113.47,0,78,PM10,24.382762354674565,109.55542707431319,0.0,81,73,68
2025-07-15 21:17:00,21,15,7,1,68,26,p2,28,77,1000,5.59,257,4,79.27,0.0,0.1,43.4,0.47,26.68,116.94,0,79,PM10,24.814741804817917,110.70067425193349,0.012820512820512775,81,73,68
2025-07-15 22:17:00,22,15,7,1,66,25,p2,28,76,1000,6.31,260,4,79.64,0.0,0.09,43.42,0.46,27.63,120.91,0,79,PM2.5,25.413902327868488,112.53610174209915,0.0,82,73,68
2025-07-15 23:17:00,23,15,7,1,64,23,p2,28,76,1000,6.83,267,4,79.76,0.0,0.09,43.37,0.45,28.47,124.65,0,81,PM10,26.1238777587816,114.97493735221335,0.025316455696202445,83,73,68
2025-07-16 01:17:00,1,16,7,2,71,29,p2,28,76,1000,5.72,263,4,78.25,0.0,0.1,42.45,0.45,29.95,130.68,0,83,PM2.5,27.22828072085509,118.90294863948678,0.024691358024691468,85,73,68
2025-07-16 02:17:00,2,16,7,2,67,26,p2,28,77,1001,5.68,262,4,77.34,0.0,0.1,41.99,0.44,30.5,132.9,0,85,PM2.5,28.146142404376686,122.36791097940176,0.024096385542168752,86,73,67
2025-07-16 03:17:00,3,16,7,2,78,34,p2,28,76,1001,5.39,263,4,76.72,0.01,0.1,41.8,0.44,30.85,134.43,0,86,PM2.5,28.9357079325539,125.55014565021754,0.0117647058823529,88,73,67
2025-07-16 04:17:00,4,16,7,2,64,23,p2,28,76,1001,5.11,255,4,76.33,0.01,0.08,41.89,0.42,30.95,135.05,0,88,PM2.5,29.476059081049648,127.93229858272282,0.023255813953488413,89,73,67
2025-07-16 05:17:00,5,16,7,2,71,28,p2,29,75,1001,5.33,242,4,76.3,0.01,0.07,42.08,0.41,30.88,134.83,0,88,PM2.5,29.810538383927717,129.55206806507664,0.0,89,73,68
2025-07-16 06:17:00,6,16,7,2,64,23,p2,29,74,1001,5.73,237,4,76.38,0.01,0.06,42.09,0.4,30.56,133.21,0,89,PM2.5,29.96094267089484,130.3742587528306,0.011363636363636465,89,73,68
2025-07-16 07:17:00,7,16,7,2,66,24,p2,29,74,1001,6.06,234,4,75.88,0.01,0.05,41.38,0.41,29.92,129.72,0,89,PM2.5,29.94780817198046,130.35958206307413,0.0,88,73,69
2025-07-16 08:17:00,8,16,7,2,69,27,p2,29,72,1001,6.48,228,4,76.19,0.01,0.05,40.92,0.4,29.35,128.58,0,88,PM2.5,29.852249930868684,130.2038948401393,-0.011235955056179803,88,73,71
2025-07-16 09:17:00,9,16,7,2,73,30,p2,29,72,1000,6.87,226,4,75.64,0.01,0.05,39.95,0.4,28.66,125.77,0,88,PM2.5,29.711304218663813,129.7441331042063,0.0,87,73,72
2025-07-16 10:17:00,10,16,7,2,67,25,p2,29,72,1000,6.97,225,4,75.09,0.01,0.05,39.26,0.41,28.02,123.44,0,88,PM2.5,29.564437649683093,129.25663051906267,0.0,87,73,73
2025-07-16 11:17:00,11,16,7,2,59,19,p2,29,73,999,6.9,230,4,74.6,0.01,0.05,38.92,0.41,27.31,121.1,0,87,PM2.5,29.274996566453932,128.42772291378893,-0.011363636363636354,87,73,73
2025-07-16 12:17:00,12,16,7,2,68,26,p2,29,74,999,6.38,235,4,74.75,0.01,0.06,39.16,0.42,26.68,119.4,0,87,PM10,28.80421529537454,127.05799675005845,0.0,86,72,72
2025-07-16 13:17:00,13,16,7,2,69,26,p2,29,75,999,6.49,234,4,74.32,0.01,0.06,38.2,0.4,24.89,109.89,0,84,PM2.5,27.718587223401016,122.41891045956436,-0.03448275862068961,84,71,71
2025-07-16 14:17:00,14,16,7,2,61,21,p2,29,74,1000,6.49,236,4,74.83,0.0,0.07,38.8,0.4,24.58,109.19,0,83,PM10,26.936313802198338,119.38757296687244,-0.011904761904761862,82,70,69
2025-07-16 15:17:00,15,16,7,2,66,24,p2,28,75,1000,6.28,236,4,75.26,0.0,0.08,39.37,0.41,24.55,109.32,0,82,PM10,26.350881178168205,117.05285435220667,-0.012048192771084376,80,70,66
2025-07-16 16:17:00,16,16,7,2,70,28,p2,28,76,1001,6.09,240,4,75.55,0.0,0.08,39.83,0.42,24.73,110.21,0,81,PM10,25.942388259511237,115.37593321002454,-0.012195121951219523,78,69,62
2025-07-16 17:17:00,17,16,7,2,77,33,p2,28,74,1001,5.31,250,4,76.03,0.0,0.08,40.33,0.42,25.04,111.52,0,80,PM2.5,25.719839219109236,114.47766319917797,-0.012345679012345734,77,69,59
2025-07-16 18:17:00,18,16,7,2,76,32,p2,28,75,1002,5.2,237,4,76.51,0.0,0.08,40.87,0.42,25.46,113.56,0,80,PM2.5,25.65703462865439,114.31390787767016,0.0,76,68,58
2025-07-16 19:17:00,19,16,7,2,74,31,p2,28,71,1001,5.76,241,4,77.09,0.0,0.08,41.55,0.41,25.98,115.48,0,80,PM2.5,25.679725790431327,114.2484228973008,0.0,75,68,57
2025-07-16 20:17:00,20,16,7,2,74,30,p2,28,72,1001,5.14,247,4,77.76,0.0,0.08,42.24,0.41,26.65,117.45,0,80,PM2.5,25.792833395456043,114.52394745858962,0.0,74,68,57
2025-07-16 21:17:00,21,16,7,2,65,24,p2,28,74,1000,5.24,246,4,78.12,0.0,0.08,42.77,0.42,27.38,118.99,0,81,PM10,25.964686605407397,114.8727634672483,0.012499999999999956,73,68,57
2025-07-16 22:17:00,22,16,7,2,68,26,p2,28,75,1000,5.82,246,4,78.31,0.0,0.09,42.92,0.43,28.11,119.44,0,81,PM2.5,26.24165720688387,115.13761526600557,0.0,73,68,57
2025-07-16 23:17:00,23,16,7,2,68,26,p2,28,76,1000,5.53,250,4,78.15,0.0,0.09,42.73,0.44,28.88,120.59,0,82,PM2.5,26.737936234538417,115.60798556100971,0.012345679012345734,73,68,57
2025-07-17 00:17:00,0,17,7,3,66,24,p2,28,77,1000,4.59,249,4,77.75,0.0,0.09,42.46,0.45,29.64,122.59,0,83,PM2.5,27.38442340027698,116.64503743061613,0.012195121951219523,73,68,58
2025-07-17 01:17:00,1,17,7,3,66,24,p2,28,73,1001,4.22,248,4,77.55,0.0,0.09,42.39,0.45,30.37,126.75,0,85,PM2.5,28.145375015884103,118.92725239348606,0.024096385542168752,73,68,58
2025-07-17 02:17:00,2,17,7,3,66,24,p2,28,74,1002,4.41,244,4,77.55,0.0,0.1,42.62,0.45,30.94,131.06,0,86,PM2.5,28.890218625477875,121.83583624810112,0.0117647058823529,73,67,58
2025-07-17 03:17:00,3,17,7,3,61,21,p2,28,74,1003,5.05,236,4,77.77,0.0,0.11,43.24,0.45,31.61,134.71,0,88,PM2.5,29.628145614389034,124.9251955000236,0.023255813953488413,73,67,58
2025-07-17 04:17:00,4,17,7,3,68,26,p2,28,73,1003,4.75,231,4,77.53,0.01,0.1,43.25,0.44,31.02,133.99,0,89,PM2.5,29.947096448221753,126.75057529258814,0.011363636363636465,73,67,58
2025-07-17 05:17:00,5,17,7,3,67,25,p2,28,72,1003,4.67,230,4,77.53,0.01,0.09,43.47,0.43,30.5,132.8,0,89,PM2.5,30.072611796170293,127.86054735691972,0.0,73,68,59
2025-07-17 06:17:00,6,17,7,3,65,24,p2,29,71,1003,5.19,220,4,77.43,0.01,0.08,43.54,0.42,29.87,131.2,0,89,PM2.5,30.05097544449735,128.51494769737417,0.0,73,68,61
2025-07-17 07:17:00,7,17,7,3,79,34,p2,29,71,1002,5.3,224,4,77.17,0.01,0.07,43.3,0.41,29.11,129.0,0,88,PM2.5,29.91430624379858,128.73327820973913,-0.011235955056179803,73,69,64
2025-07-17 08:17:00,8,17,7,3,69,27,p2,29,71,1002,5.39,228,4,76.59,0.01,0.07,42.56,0.41,28.37,127.05,0,88,PM2.5,29.72438054633646,128.71050267287907,0.0,73,71,68
2025-07-17 09:17:00,9,17,7,3,78,34,p2,29,70,1002,5.02,221,4,75.87,0.01,0.06,41.47,0.41,27.54,124.69,0,87,PM2.5,29.449497477636296,128.4270257736572,-0.011363636363636354,73,72,70
2025-07-17 10:17:00,10,17,7,3,70,28,p2,30,71,1001,5.63,225,4,75.33,0.01,0.06,40.43,0.41,26.77,122.2,0,87,PM10,28.95262176523304,127.85762001520011,0.0,73,73,72
2025-07-17 11:17:00,11,17,7,3,71,29,p2,30,71,1001,6.12,225,4,75.38,0.01,0.06,39.93,0.41,25.94,119.54,0,87,PM10,28.25684411575524,126.85181945445952,0.0,73,73,73
2025-07-17 12:17:00,12,17,7,3,64,23,p2,29,72,1000,5.9,233,4,75.18,0.01,0.07,39.27,0.4,25.12,116.59,0,86,PM10,27.42284423421396,125.05961445410647,-0.011494252873563204,72,72,73
2025-07-17 13:17:00,13,17,7,3,66,24,p2,29,74,1001,5.88,234,4,76.68,0.0,0.07,40.17,0.36,23.77,110.32,0,84,PM10,26.240441289722717,121.34413188241928,-0.023255813953488413,71,71,74
2025-07-17 14:17:00,14,17,7,3,63,22,p2,29,77,1001,5.68,233,4,77.26,0.0,0.08,40.42,0.35,23.06,107.04,0,82,PM10,25.208399708237494,117.56016343321299,-0.023809523809523836,70,69,74
2025-07-17 15:17:00,15,17,7,3,64,23,p2,28,78,1002,5.99,233,4,77.71,0.0,0.08,40.65,0.34,22.46,104.31,0,80,PM10,24.366327569979877,113.89355796788377,-0.024390243902439046,70,66,73
2025-07-17 16:17:00,16,17,7,3,66,25,p2,28,78,1002,5.51,238,4,77.94,0.0,0.08,40.74,0.33,21.95,101.99,0,78,PM10,23.615558408106992,110.55018562183538,-0.025000000000000022,69,62,73
2025-07-17 17:17:00,17,17,7,3,65,24,p2,28,77,1003,6.08,231,4,78.13,0.0,0.08,40.9,0.33,21.59,100.38,0,77,PM10,23.018741573161353,107.77154574589282,-0.012820512820512775,69,59,74
2025-07-17 18:17:00,18,17,7,3,68,26,p2,28,77,1003,5.69,229,3,78.54,0.0,0.08,41.14,0.34,21.3,98.97,0,76,PM10,22.545107860767082,105.44651515223143,-0.012987012987012991,68,58,75
2025-07-17 19:17:00,19,17,7,3,73,30,p2,28,77,1003,5.43,241,3,78.88,0.0,0.07,41.49,0.34,20.89,96.81,0,75,PM10,22.072706507221614,102.97357074486324,-0.013157894736842146,68,57,76
2025-07-17 20:17:00,20,17,7,3,72,29,p2,28,77,1002,5.67,252,3,79.48,0.0,0.07,42.11,0.33,20.56,94.67,0,74,PM10,21.670210560140053,100.62353783541826,-0.013333333333333308,68,57,79
2025-07-17 21:17:00,21,17,7,3,65,24,p2,28,77,1002,5.68,251,3,79.88,0.0,0.07,42.53,0.33,20.61,94.4,0,73,PM10,21.439352596452963,99.13504487204018,-0.013513513513513487,68,57,82
2025-07-17 22:17:00,22,17,7,3,66,24,p2,28,76,1002,5.31,254,3,79.87,0.0,0.07,42.63,0.33,21.2,96.67,0,73,PM10,21.405303044759144,98.59103130426362,0.0,68,57,83
2025-07-17 23:17:00,23,17,7,3,67,26,p2,28,76,1001,5.14,249,4,80.06,0.0,0.07,42.6,0.34,22.09,100.16,0,73,PM10,21.53589106189361,98.86711689239227,0.0,68,57,83
2025-07-18 00:17:00,0,18,7,4,72,29,p2,28,76,1002,5.26,250,4,80.12,0.0,0.07,42.61,0.34,22.86,102.95,0,73,PM10,21.733247528375852,99.57599120588928,0.0,68,58,82
2025-07-18 01:17:00,1,18,7,4,71,29,p2,28,76,1002,5.62,252,4,80.29,0.0,0.07,42.83,0.32,23.1,103.38,0,73,PM10,21.867589718891395,99.91471130520503,0.0,68,58,82
2025-07-18 02:17:00,2,18,7,4,69,27,p2,28,76,1003,5.44,252,4,80.79,0.0,0.07,43.33,0.31,23.06,102.41,0,73,PM10,21.998703230320654,99.9616444567239,0.0,67,58,81
2025-07-18 03:17:00,3,18,7,4,68,26,p2,28,74,1003,5.77,251,4,81.15,0.0,0.08,43.92,0.29,22.93,100.88,0,73,PM10,22.118069854477266,99.86436747974369,0.0,67,58,81
2025-07-18 04:17:00,4,18,7,4,68,26,p2,28,73,1004,5.8,259,3,81.17,0.01,0.07,44.18,0.28,22.68,99.03,0,73,PM10,22.20620664369516,99.66174441617768,0.0,67,58,80
2025-07-18 05:17:00,5,18,7,4,66,24,p2,29,71,1004,5.02,252,3,81.14,0.01,0.06,44.12,0.26,22.55,97.75,0,73,PM10,22.278659505707477,99.38004566948952,0.0,68,59,80
2025-07-18 07:17:00,7,18,7,4,82,36,p2,30,68,1003,5.41,249,3,80.6,0.01,0.05,42.7,0.24,22.43,95.91,0,73,PM2.5,22.336086905920517,98.94408022024744,0.0,68,61,79
2025-07-18 08:17:00,8,18,7,4,71,28,p2,30,67,1002,5.63,245,3,79.97,0.01,0.04,41.58,0.23,22.26,94.67,0,73,PM2.5,22.377169756364133,98.47872407703292,0.0,69,64,78
2025-07-18 09:17:00,9,18,7,4,63,22,p2,30,68,1002,5.66,246,3,79.32,0.01,0.04,40.56,0.23,22.02,93.4,0,73,PM2.5,22.389899005239222,97.91306560664364,0.0,71,68,77
2025-07-18 10:17:00,10,18,7,4,70,27,p2,30,69,1001,5.77,243,3,78.94,0.01,0.05,39.84,0.22,21.81,92.37,0,73,PM2.5,22.387253487787586,97.18163833799996,0.0,72,70,76
2025-07-18 11:17:00,11,18,7,4,73,30,p2,30,69,1001,5.75,242,3,78.18,0.01,0.05,39.27,0.23,21.55,91.54,0,73,PM2.5,22.35644890780218,96.27557602860324,0.0,73,72,75
2025-07-18 12:17:00,12,18,7,4,68,26,p2,29,71,1001,5.8,238,3,76.6,0.01,0.06,38.74,0.26,22.42,96.0,0,73,PM2.5,22.37772888604464,96.09982875137527,0.0,73,73,75
2025-07-18 13:17:00,13,18,7,4,84,39,p2,29,73,1001,6.37,233,3,77.17,0.0,0.07,38.76,0.23,20.36,81.73,0,72,PM2.5,21.992410357552465,92.04871832060147,-0.013698630136986356,72,73,74
2025-07-18 14:17:00,14,18,7,4,64,23,p2,29,76,1001,5.82,229,3,77.41,0.0,0.08,39.66,0.25,20.86,87.0,0,71,PM2.5,21.787130949290784,90.89385673004668,-0.01388888888888884,71,74,70
2025-07-18 15:17:00,15,18,7,4,68,26,p2,29,77,1002,5.03,236,3,77.38,0.0,0.09,39.58,0.24,19.66,81.89,0,70,PM2.5,21.337480754711567,89.00559851537871,-0.014084507042253502,69,74,68
2025-07-18 16:17:00,16,18,7,4,62,22,p2,28,79,1002,5.17,249,3,77.6,0.0,0.09,40.19,0.24,19.42,81.99,0,70,PM2.5,20.965833994790223,87.65114854807035,0.0,66,73,67
2025-07-18 17:17:00,17,18,7,4,66,24,p2,28,80,1002,5.64,235,3,77.97,0.0,0.09,40.83,0.26,19.48,82.86,0,69,PM2.5,20.687453784246827,86.69102892049217,-0.014285714285714235,62,73,66
2025-07-18 18:17:00,18,18,7,4,67,25,p2,28,81,1002,6.28,226,3,78.26,0.0,0.09,41.41,0.27,19.75,84.11,0,69,PM2.5,20.49662513704647,86.19679664124267,0.0,59,74,65
2025-07-18 19:17:00,19,18,7,4,68,26,p2,28,81,1002,6.08,242,3,78.62,0.0,0.09,41.88,0.28,19.92,84.5,0,68,PM2.5,20.347775935054333,85.65697556635834,-0.01449275362318836,58,75,64
2025-07-18 20:17:00,20,18,7,4,70,28,p2,28,81,1001,6.26,257,3,79.32,0.0,0.09,42.39,0.29,19.98,84.04,0,68,PM2.5,20.232324729848443,85.14868016401981,0.0,57,76,64
2025-07-18 21:17:00,21,18,7,4,67,25,p2,28,82,1000,6.62,267,3,80.02,0.0,0.08,42.79,0.3,20.14,83.93,0,68,PM2.5,20.165352356391878,84.72882855819824,0.0,57,79,64
2025-07-18 22:17:00,22,18,7,4,65,24,p2,28,82,1000,6.95,271,3,80.51,0.0,0.09,43.01,0.33,21.08,86.03,0,68,PM2.5,20.266532292165966,84.76243686261303,0.0,57,82,63
2025-07-18 23:17:00,23,18,7,4,67,25,p2,28,83,1000,7.14,271,3,80.7,0.0,0.08,43.18,0.31,20.05,76.55,0,68,PM2.5,20.193979723153628,82.8028601134706,0.0,57,83,63
2025-07-19 00:17:00,0,19,7,5,68,26,p2,28,82,1000,7.2,271,3,80.81,0.0,0.08,43.27,0.31,20.02,74.56,0,68,PM2.5,20.080502701014026,81.3956869418157,0.0,57,83,62
